2022/03/24 15:14:59 [emerg] 1#1: host not found in upstream "ts-voucher-service" in /usr/local/openresty/nginx/conf/nginx.conf:298
nginx: [emerg] host not found in upstream "ts-voucher-service" in /usr/local/openresty/nginx/conf/nginx.conf:298
2022/03/24 15:21:03 [error] 7#7: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 172.19.0.1, server: , request: "GET /api/v1/verifycode/generate HTTP/1.1", upstream: "http://172.19.0.24:15678/api/v1/verifycode/generate", host: "localhost:8080", referrer: "http://localhost:8080/"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "GET /api/v1/contactservice/contacts/account/4d6a9f4a-efa2-4ffc-91f4-1fd0283a105c HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:11 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:12 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:12 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:12 +0800] "GET /api/v1/contactservice/contacts/account/cab85634-aca0-455d-8ea9-5afdcc8e7091 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:12 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:12 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:12 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:12 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:12 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "GET /api/v1/contactservice/contacts/account/e338006b-5ca0-4d0a-92f9-83062ab0dac5 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:13 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "GET /api/v1/contactservice/contacts/account/f0457eac-bc8f-4596-aa6d-0bb618bef9f3 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:14 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "GET /api/v1/contactservice/contacts/account/3abd14a6-e6ad-48e7-b61d-b35c1f209008 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:15 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "GET /api/v1/contactservice/contacts/account/e963e4c1-b272-4c0c-a5c0-ccf8c2fdf144 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "GET /api/v1/contactservice/contacts/account/54ad8518-5211-4357-b67c-33c87894f722 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:16 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "GET /api/v1/contactservice/contacts/account/de288a63-79ef-4921-8ed4-87ad18307025 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:17 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "GET /api/v1/contactservice/contacts/account/ebebfd69-d1d5-4ff3-8a8f-fbefdfff6fbe HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:18 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 64 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "GET /api/v1/contactservice/contacts/account/6769e0bf-7a5a-4129-a29e-8a43ca183448 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:19 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "GET /api/v1/contactservice/contacts/account/c0b64e41-9d25-41ed-b269-6ffe2f107cb2 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:20 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:21 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:21 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:21 +0800] "POST /api/v1/travelservice/trips/left HTTP/1.1" 200 339 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:21 +0800] "GET /client_ticket_book.html?tripId=D1345&from=Shang%20Hai&to=Su%20Zhou&seatType=2&seat_price=50.0&date=2022-02-11 HTTP/1.1" 200 37463 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:21 +0800] "GET /api/v1/assuranceservice/assurances/types HTTP/1.1" 200 119 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:21 +0800] "GET /api/v1/foodservice/foods/2022-02-11/Shang%20Hai/Su%20Zhou/D1345 HTTP/1.1" 200 1102 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:21 +0800] "GET /api/v1/contactservice/contacts/account/39640e33-6fb2-4c5e-a201-14c656ccf2d5 HTTP/1.1" 200 49 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:21 +0800] "POST /api/v1/contactservice/contacts HTTP/1.1" 201 302 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:21 +0800] "POST /api/v1/preserveservice/preserve HTTP/1.1" 500 203 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:21 +0800] "POST /api/v1/orderservice/order/refresh HTTP/1.1" 200 74 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:22 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:22 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:22 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:22 +0800] "GET /client_login.html HTTP/1.1" 200 12241 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:22 +0800] "GET /index.html HTTP/1.1" 200 18128 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:22 +0800] "POST /api/v1/users/login HTTP/1.1" 200 424 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:22 +0800] "POST /api/v1/users/login HTTP/1.1" 200 353 "-" "python-requests/2.24.0"
172.19.0.1 - - [24/Mar/2022:15:30:22 +0800] "POST /api/v1/adminuserservice/users HTTP/1.1" 200 309 "-" "python-requests/2.24.0"
